date	1wire	AcuLink	AcuLinkBridge	AcuRite	AcuRiteInternetBridge	CC3000	Csv	Custom	DL4Logger	FileParse	FineOffsetUSB	Hackulink	Interceptor	KLP	KlimaLogg	Mcp2515	Meteostick	Mysql	Netlink	OWFS	ObserverIP	PeetBros	Raspberry_pi	RfxCmd	RfxCmdMB	RpiMeteo	SDR	Si1000	Simulator	SocketLogger	Stockert	Swallow	TE923	Ultimeter	Vantage	VantagePro2	VueISS	W0CHP	WH2300	WH23xx	WMR100	WMR100EXT	WMR200	WMR300	WMR9x8	WS 1001	WS 1400 IP	WS1	WS23xx	WS28xx	WS981	WX_LSVA	Wanet3	WeatherLink	WeatherLinkIP	netatmo	observerip	wanet3	totals
1384920302	0	0	0	0	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	23	1	0	0	0	0	5	0	4	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	72
1385071501	0	0	0	0	0	0	1	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	24	1	0	0	0	0	6	0	4	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	76
1385204701	0	0	0	0	0	0	1	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	24	1	0	0	0	0	7	0	4	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	80
1385359501	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	23	1	0	0	0	0	7	0	5	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	82
1385517902	0	0	0	0	0	0	1	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	24	1	0	0	0	0	7	0	5	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	82
1385636702	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	23	1	0	0	0	0	7	0	5	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	84
1385723101	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	23	1	0	0	0	0	7	0	5	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	84
1385928302	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	24	1	0	0	0	0	6	0	5	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	86
1386097502	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	24	1	0	0	0	0	6	0	4	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	88
1386313518	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	23	1	0	0	0	0	6	0	4	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	89
1386425105	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	23	1	0	0	0	0	6	0	4	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	89
1386745916	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	23	0	0	0	0	0	7	0	4	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	88
1386965589	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	21	0	0	0	0	0	7	0	5	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	85
1387203315	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	23	0	0	0	0	0	7	0	5	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	85
1387294521	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	24	0	0	0	0	0	6	0	5	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	85
1387473625	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	26	0	0	0	0	0	6	0	5	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	87
1387679888	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	27	0	0	0	0	0	6	0	6	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	87
1387836325	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	27	0	0	0	0	0	5	0	6	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	87
1387938314	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	27	0	0	0	0	0	5	0	5	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	83
1388148849	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	27	0	0	0	0	0	5	0	6	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	85
1388178656	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	28	0	0	0	0	0	4	0	6	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	87
1388343932	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	29	0	0	0	0	0	5	0	6	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	87
1388415322	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	30	0	0	0	0	0	6	0	6	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	91
1388495970	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	30	0	0	0	0	0	6	0	6	0	4	0	0	0	1	5	0	0	0	0	0	0	0	0	91
1388522149	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	30	0	0	0	0	0	7	0	6	0	4	0	0	0	1	7	0	0	0	0	0	0	0	0	95
1388694834	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	30	0	0	0	0	0	7	0	6	0	4	0	0	0	3	6	0	0	0	0	0	0	0	0	97
1388763198	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	31	0	0	0	0	0	7	0	6	0	4	0	0	0	3	6	0	0	0	0	0	0	0	0	100
1388813406	0	0	0	0	0	0	0	0	0	0	45	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	40	0	0	0	0	0	9	0	7	0	4	0	0	0	4	8	0	0	0	0	0	0	0	0	125
1388904921	0	0	0	0	0	0	0	0	0	0	45	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	43	0	0	0	0	0	9	0	7	0	4	0	0	0	5	8	0	0	0	0	0	0	0	0	129
1388966094	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	43	0	0	0	0	0	9	0	7	0	4	0	0	0	5	8	0	0	0	0	0	0	0	0	133
1389118831	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	46	0	0	0	0	0	10	0	7	0	4	0	0	0	5	8	0	0	0	0	0	0	0	0	137
1389175269	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	46	0	0	0	0	0	11	0	8	0	4	0	0	0	5	8	0	0	0	0	0	0	0	0	139
1389200355	0	0	0	0	0	0	0	0	0	0	50	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	47	0	0	0	0	0	11	0	7	0	4	0	0	0	5	8	0	0	0	0	0	0	0	0	141
1389267186	0	0	0	0	0	0	0	0	0	0	51	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	47	0	0	0	0	0	11	0	8	0	4	0	0	0	5	8	0	0	0	0	0	0	0	0	143
1389309588	0	0	0	0	0	0	0	0	0	0	52	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	49	0	0	0	0	0	11	0	8	0	4	0	0	0	6	8	0	0	0	0	0	0	0	0	147
1389394445	0	0	0	0	0	0	0	0	0	0	54	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	50	0	0	0	0	0	12	0	8	0	4	0	0	0	6	8	0	0	0	0	0	0	0	0	151
1389446190	0	0	0	0	0	0	0	0	0	0	55	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	51	0	0	0	0	0	12	0	9	0	4	0	0	0	6	9	0	0	0	0	0	0	0	0	155
1389651701	0	0	0	0	0	0	0	0	0	0	55	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	6	0	53	0	0	0	0	0	13	0	9	0	4	0	0	0	6	9	0	0	0	0	0	0	0	0	159
1389789363	0	0	0	0	0	0	0	0	0	0	56	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	6	0	55	0	0	0	0	0	12	0	10	0	4	0	0	0	6	9	0	0	0	0	0	0	0	0	162
1389824778	0	0	0	0	0	0	0	0	0	0	58	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	6	0	55	0	0	0	0	0	13	0	10	0	4	0	0	0	6	9	0	0	0	0	0	0	0	0	166
1389986833	0	0	0	0	0	0	0	0	0	0	61	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	55	0	0	0	0	0	13	0	10	0	4	0	0	0	6	9	0	0	0	0	0	0	0	0	168
1390052609	0	0	0	0	0	0	0	0	0	0	62	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	56	0	0	0	0	0	13	0	9	0	4	0	0	0	7	9	0	0	0	0	0	0	0	0	170
1390104638	0	0	0	0	0	0	0	0	0	0	63	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	57	0	0	0	0	0	13	0	9	0	4	0	0	0	6	9	0	0	0	0	0	0	0	0	171
1390213232	0	0	0	0	0	0	0	0	0	0	65	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	57	0	0	0	0	0	15	0	9	0	4	0	0	0	6	9	0	0	0	0	0	0	0	0	175
1390262135	0	0	0	0	0	0	0	0	0	0	65	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	58	0	0	0	0	0	16	0	9	0	4	0	0	0	7	9	0	0	0	0	0	0	0	0	179
1390470577	0	0	0	0	0	0	0	0	0	0	66	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	59	0	0	0	0	0	16	0	9	0	4	0	0	0	7	9	0	0	0	0	0	0	0	0	181
1390724954	0	0	0	0	0	0	0	0	0	0	68	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	61	0	0	0	0	0	16	0	9	0	4	0	0	0	7	9	0	0	0	0	0	0	0	0	185
1390854443	0	0	0	0	0	0	0	0	0	0	69	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	62	0	0	0	0	0	16	0	9	0	4	0	0	0	7	9	0	0	0	0	0	0	0	0	187
1390945830	0	0	0	0	0	0	0	0	0	0	71	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	63	0	0	0	0	0	17	0	9	0	4	0	0	0	7	9	0	0	0	0	0	0	0	0	191
1391050238	0	0	0	0	0	0	0	0	0	0	72	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	66	0	0	0	0	0	17	0	9	0	4	0	0	0	7	9	0	0	0	0	0	0	0	0	195
1391127574	0	0	0	0	0	0	0	0	0	0	72	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	66	0	0	0	0	0	17	0	9	0	4	0	0	0	8	8	0	0	0	0	0	0	0	0	195
1391279008	0	0	0	0	0	0	0	0	0	0	74	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	68	0	0	0	0	0	17	0	9	0	4	0	0	0	8	8	0	0	0	0	0	0	0	0	199
1391319346	0	0	0	0	0	0	0	0	0	0	73	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	68	0	0	0	0	0	17	0	9	0	4	0	0	0	8	8	0	0	0	0	0	0	0	0	197
1391440819	0	0	0	0	0	0	0	0	0	0	73	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	68	0	0	0	0	0	17	0	10	0	4	0	0	0	7	8	0	0	0	0	0	0	0	0	197
1391582468	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	69	0	0	0	0	0	17	0	10	0	4	0	0	0	6	8	0	0	0	0	0	0	0	0	199
1391658997	0	0	0	0	0	0	0	0	0	0	77	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	69	0	0	0	0	0	17	0	9	0	4	0	0	0	6	8	0	0	0	0	0	0	0	0	201
1391776431	0	0	0	0	0	0	0	0	0	0	76	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	69	0	0	0	0	0	16	0	10	0	4	0	0	0	6	8	0	0	0	0	0	0	0	0	200
1391900247	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	69	0	0	0	0	0	16	0	11	0	4	0	0	0	6	8	0	0	0	0	0	0	0	0	200
1391968455	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	69	0	0	0	0	0	16	0	11	0	4	0	0	0	6	8	0	0	0	0	0	0	0	0	200
1391987446	0	0	0	0	0	0	0	0	0	0	73	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	70	0	0	0	0	0	15	0	11	0	4	0	0	0	6	8	0	0	0	0	0	0	0	0	197
1392049382	0	0	0	0	0	0	0	0	0	0	74	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	70	0	0	0	0	0	15	0	11	0	5	0	0	0	6	8	0	0	0	0	0	0	0	0	199
1392249852	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	70	0	0	0	0	0	16	0	11	0	5	0	0	0	6	8	0	0	0	0	0	0	0	0	201
1392398165	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	70	0	0	0	0	0	16	0	11	0	5	0	0	0	6	8	0	0	0	0	0	0	0	0	201
1392512376	0	0	0	0	0	0	0	0	0	0	77	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	71	0	0	0	0	0	16	0	10	0	5	0	0	0	6	9	0	0	0	0	0	0	0	0	204
1392662718	0	0	0	0	0	0	0	0	0	0	79	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	73	0	0	0	0	0	16	0	10	0	5	0	0	0	6	9	0	0	0	0	0	0	0	0	208
1392805428	0	0	0	0	0	0	0	0	0	0	78	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	5	0	73	0	0	0	0	0	14	0	10	0	5	0	0	0	6	9	0	0	0	0	0	0	0	0	206
1392914985	0	0	0	0	0	0	0	0	0	0	79	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	5	0	72	0	0	0	0	0	14	0	10	0	5	0	0	0	5	10	0	0	0	0	0	0	0	0	206
1393292529	0	0	0	0	0	0	0	0	0	0	80	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	73	0	0	0	0	0	14	0	11	0	5	0	0	0	5	10	0	0	0	0	0	0	0	0	208
1393441927	0	0	0	0	0	0	0	0	0	0	79	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	74	0	0	0	0	0	14	0	10	0	5	0	0	0	5	9	0	0	0	0	0	0	0	0	206
1393533620	0	0	0	0	0	0	0	0	0	0	78	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	4	0	75	0	0	0	0	0	13	0	10	0	5	0	0	0	4	9	0	0	0	0	0	0	0	0	205
1393571162	0	0	0	0	0	0	0	0	0	0	78	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	4	0	77	0	0	0	0	0	13	0	10	0	5	0	0	0	4	10	0	0	0	0	0	0	0	0	208
1393633930	0	0	0	0	0	0	0	0	0	0	78	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	76	0	0	0	0	0	15	0	10	0	5	0	0	0	4	10	0	0	0	0	0	0	0	0	208
1393712435	0	0	0	0	0	0	0	0	0	0	78	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	76	0	0	0	0	0	16	0	10	0	5	0	0	0	4	10	0	0	0	0	0	0	0	0	209
1393756691	0	0	0	0	0	0	0	0	0	0	78	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	78	0	0	0	0	0	16	0	10	0	5	0	0	0	4	10	0	0	0	0	0	0	0	0	211
1393942880	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	77	0	0	0	0	0	16	0	10	0	5	0	0	0	4	10	0	0	0	0	0	0	0	0	207
1394058213	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	79	0	0	0	0	0	16	0	11	0	5	0	0	0	5	10	0	0	0	0	0	0	0	0	211
1394122229	0	0	0	0	0	0	0	0	0	0	74	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4	0	79	0	0	0	0	0	16	0	12	0	5	0	0	0	6	10	0	0	0	0	0	0	0	0	213
1394194242	0	0	0	0	0	0	0	0	0	0	72	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4	0	79	0	0	0	0	0	17	0	14	0	5	0	0	0	6	10	0	0	0	0	0	0	0	0	214
1394270173	0	0	0	0	0	0	0	0	0	0	72	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4	0	81	0	0	0	0	0	17	0	13	0	5	0	0	0	6	10	0	0	0	0	0	0	0	0	215
1394324229	0	0	0	0	0	0	0	0	0	0	73	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4	0	81	0	0	0	0	0	18	0	13	0	5	0	0	0	6	10	0	0	0	0	0	0	0	0	217
1394396229	0	0	0	0	0	0	0	0	0	0	73	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4	0	79	0	0	0	0	0	18	0	13	0	5	0	0	0	6	10	0	0	0	0	0	0	0	0	215
1394528765	0	0	0	0	0	0	0	0	0	0	74	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4	0	80	0	0	0	0	0	18	0	14	0	5	0	0	0	6	11	0	0	0	0	0	0	0	0	219
1394574018	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5	0	78	0	0	0	0	0	18	0	14	0	5	0	0	0	6	11	0	0	0	0	0	0	0	0	219
1394806508	0	0	0	0	0	0	0	0	0	0	73	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5	0	79	0	0	0	0	0	18	0	13	0	5	0	0	0	6	11	0	0	0	0	0	0	0	0	217
1395009086	0	0	0	0	0	0	0	0	0	0	75	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5	0	81	0	0	0	0	0	18	0	13	0	5	0	0	0	6	11	0	0	0	0	0	0	0	0	221
1395149001	0	0	0	0	0	0	0	0	0	0	77	1	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5	0	80	0	0	0	0	0	18	0	13	0	5	0	0	0	6	11	0	0	0	0	0	0	0	0	221
1395187517	0	0	0	0	0	0	0	0	0	0	78	1	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5	0	80	0	0	0	0	0	19	0	13	0	5	0	0	0	6	11	0	0	0	0	0	0	0	0	223
1395350729	0	0	0	0	0	0	0	0	0	0	77	1	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	6	0	80	0	0	0	0	0	19	0	13	0	5	0	0	0	6	11	0	0	0	0	0	0	0	0	223
1395505911	0	0	0	0	0	0	0	0	0	0	79	1	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	6	0	81	0	0	0	0	0	19	0	13	0	5	0	0	0	7	11	0	0	0	0	0	0	0	0	227
1395599134	0	0	0	0	0	0	0	0	0	0	80	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	6	0	81	0	0	0	0	0	19	0	14	0	5	0	0	0	7	11	0	0	0	0	0	0	0	0	230
1395801664	0	0	0	0	0	0	0	0	0	0	80	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	6	0	83	0	0	0	0	0	19	0	14	0	5	0	0	0	7	11	0	0	0	0	0	0	0	0	232
1395994701	0	0	0	0	0	0	0	0	0	0	80	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	6	0	82	0	0	0	0	0	19	0	14	0	5	0	0	0	7	11	0	0	0	0	0	0	0	0	232
1396182667	0	0	0	0	0	0	0	0	0	0	80	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	6	0	81	0	0	0	0	0	19	0	13	0	5	0	0	0	7	11	0	0	0	0	0	0	0	0	230
1396288224	0	0	0	0	0	0	0	0	0	0	81	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	6	0	83	0	0	0	0	0	19	0	13	0	6	0	0	0	7	11	0	0	0	0	0	0	0	0	234
1396563016	0	0	0	0	0	0	0	0	0	0	81	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	7	0	84	0	0	0	0	0	19	0	14	0	6	0	0	0	7	12	0	0	0	0	0	0	0	0	238
1396688777	0	0	0	0	0	0	0	0	0	0	82	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	7	0	82	0	0	0	0	0	19	0	13	0	6	0	0	0	7	12	0	0	0	0	0	0	0	0	236
1396801219	0	0	0	0	0	0	0	0	0	0	83	1	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	2	0	0	0	7	0	83	0	0	0	0	0	19	0	13	0	6	0	0	0	7	12	0	0	0	0	0	0	0	0	238
