date,1wire,AcuLink,AcuLinkBridge,AcuRite,AcuRiteInternetBridge,CC3000,Csv,Custom,DL4Logger,FileParse,FineOffsetUSB,Hackulink,Interceptor,KLP,KlimaLogg,Mcp2515,Meteostick,Mysql,Netlink,OWFS,ObserverIP,PeetBros,Raspberry_pi,RfxCmd,RfxCmdMB,RpiMeteo,SDR,Si1000,Simulator,SocketLogger,Stockert,Swallow,TE923,Ultimeter,Vantage,VantagePro2,VueISS,W0CHP,WH2300,WH23xx,WMR100,WMR100EXT,WMR200,WMR300,WMR9x8,WS 1001,WS 1400 IP,WS1,WS23xx,WS28xx,WS981,WX_LSVA,Wanet3,WeatherLink,WeatherLinkIP,netatmo,observerip,wanet3,totals
20131106,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,35
20131107,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40
20131108,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,45
20131109,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,50
20131109,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,1,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,47
20131110,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,52
20131111,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,1,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,57
20131113,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,1,0,0,0,0,3,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,61
20131116,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,3,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,64
20131117,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,5,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,68
20131119,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,0,5,0,4,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,72
20131121,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,6,0,4,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,76
20131123,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,24,1,0,0,0,0,7,0,4,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,80
20131125,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,23,1,0,0,0,0,7,0,5,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,82
20131126,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,24,1,0,0,0,0,7,0,5,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,82
20131128,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,23,1,0,0,0,0,7,0,5,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,84
20131129,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,23,1,0,0,0,0,7,0,5,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,84
20131201,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,24,1,0,0,0,0,6,0,5,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,86
20131203,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,24,1,0,0,0,0,6,0,4,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,88
20131206,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,23,1,0,0,0,0,6,0,4,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,89
20131207,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,23,1,0,0,0,0,6,0,4,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,89
20131211,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,23,0,0,0,0,0,7,0,4,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,88
20131213,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,21,0,0,0,0,0,7,0,5,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,85
20131216,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,23,0,0,0,0,0,7,0,5,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,85
20131217,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,24,0,0,0,0,0,6,0,5,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,85
20131219,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,26,0,0,0,0,0,6,0,5,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,87
20131221,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,27,0,0,0,0,0,6,0,6,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,87
20131223,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,27,0,0,0,0,0,5,0,6,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,87
20131224,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,27,0,0,0,0,0,5,0,5,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,83
20131227,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,27,0,0,0,0,0,5,0,6,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,85
20131227,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,28,0,0,0,0,0,4,0,6,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,87
20131229,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,29,0,0,0,0,0,5,0,6,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,87
20131230,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,30,0,0,0,0,0,6,0,6,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,91
20131231,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,30,0,0,0,0,0,6,0,6,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,91
20131231,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,30,0,0,0,0,0,7,0,6,0,4,0,0,0,1,7,0,0,0,0,0,0,0,0,95
20140102,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,30,0,0,0,0,0,7,0,6,0,4,0,0,0,3,6,0,0,0,0,0,0,0,0,97
20140103,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,31,0,0,0,0,0,7,0,6,0,4,0,0,0,3,6,0,0,0,0,0,0,0,0,100
20140104,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,40,0,0,0,0,0,9,0,7,0,4,0,0,0,4,8,0,0,0,0,0,0,0,0,125
20140105,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,43,0,0,0,0,0,9,0,7,0,4,0,0,0,5,8,0,0,0,0,0,0,0,0,129
20140105,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,43,0,0,0,0,0,9,0,7,0,4,0,0,0,5,8,0,0,0,0,0,0,0,0,133
20140107,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,46,0,0,0,0,0,10,0,7,0,4,0,0,0,5,8,0,0,0,0,0,0,0,0,137
20140108,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,46,0,0,0,0,0,11,0,8,0,4,0,0,0,5,8,0,0,0,0,0,0,0,0,139
20140108,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,47,0,0,0,0,0,11,0,7,0,4,0,0,0,5,8,0,0,0,0,0,0,0,0,141
20140109,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,47,0,0,0,0,0,11,0,8,0,4,0,0,0,5,8,0,0,0,0,0,0,0,0,143
20140109,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,49,0,0,0,0,0,11,0,8,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,147
20140110,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,50,0,0,0,0,0,12,0,8,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,151
20140111,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,51,0,0,0,0,0,12,0,9,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,155
20140113,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,53,0,0,0,0,0,13,0,9,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,159
20140115,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,55,0,0,0,0,0,12,0,10,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,162
20140115,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,55,0,0,0,0,0,13,0,10,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,166
20140117,0,0,0,0,0,0,0,0,0,0,61,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,55,0,0,0,0,0,13,0,10,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,168
20140118,0,0,0,0,0,0,0,0,0,0,62,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,56,0,0,0,0,0,13,0,9,0,4,0,0,0,7,9,0,0,0,0,0,0,0,0,170
20140118,0,0,0,0,0,0,0,0,0,0,63,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,57,0,0,0,0,0,13,0,9,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,171
20140120,0,0,0,0,0,0,0,0,0,0,65,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,57,0,0,0,0,0,15,0,9,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,175
20140120,0,0,0,0,0,0,0,0,0,0,65,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,58,0,0,0,0,0,16,0,9,0,4,0,0,0,7,9,0,0,0,0,0,0,0,0,179
20140123,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,59,0,0,0,0,0,16,0,9,0,4,0,0,0,7,9,0,0,0,0,0,0,0,0,181
20140126,0,0,0,0,0,0,0,0,0,0,68,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,61,0,0,0,0,0,16,0,9,0,4,0,0,0,7,9,0,0,0,0,0,0,0,0,185
20140127,0,0,0,0,0,0,0,0,0,0,69,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,62,0,0,0,0,0,16,0,9,0,4,0,0,0,7,9,0,0,0,0,0,0,0,0,187
20140128,0,0,0,0,0,0,0,0,0,0,71,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,63,0,0,0,0,0,17,0,9,0,4,0,0,0,7,9,0,0,0,0,0,0,0,0,191
20140129,0,0,0,0,0,0,0,0,0,0,72,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,66,0,0,0,0,0,17,0,9,0,4,0,0,0,7,9,0,0,0,0,0,0,0,0,195
20140130,0,0,0,0,0,0,0,0,0,0,72,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,66,0,0,0,0,0,17,0,9,0,4,0,0,0,8,8,0,0,0,0,0,0,0,0,195
20140201,0,0,0,0,0,0,0,0,0,0,74,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,68,0,0,0,0,0,17,0,9,0,4,0,0,0,8,8,0,0,0,0,0,0,0,0,199
20140202,0,0,0,0,0,0,0,0,0,0,73,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,68,0,0,0,0,0,17,0,9,0,4,0,0,0,8,8,0,0,0,0,0,0,0,0,197
20140203,0,0,0,0,0,0,0,0,0,0,73,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,68,0,0,0,0,0,17,0,10,0,4,0,0,0,7,8,0,0,0,0,0,0,0,0,197
20140205,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,69,0,0,0,0,0,17,0,10,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,199
20140205,0,0,0,0,0,0,0,0,0,0,77,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,69,0,0,0,0,0,17,0,9,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,201
20140207,0,0,0,0,0,0,0,0,0,0,76,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,69,0,0,0,0,0,16,0,10,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,200
20140208,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,69,0,0,0,0,0,16,0,11,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,200
20140209,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,69,0,0,0,0,0,16,0,11,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,200
20140209,0,0,0,0,0,0,0,0,0,0,73,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,70,0,0,0,0,0,15,0,11,0,4,0,0,0,6,8,0,0,0,0,0,0,0,0,197
20140210,0,0,0,0,0,0,0,0,0,0,74,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,70,0,0,0,0,0,15,0,11,0,5,0,0,0,6,8,0,0,0,0,0,0,0,0,199
20140212,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,70,0,0,0,0,0,16,0,11,0,5,0,0,0,6,8,0,0,0,0,0,0,0,0,201
20140214,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,70,0,0,0,0,0,16,0,11,0,5,0,0,0,6,8,0,0,0,0,0,0,0,0,201
20140215,0,0,0,0,0,0,0,0,0,0,77,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,71,0,0,0,0,0,16,0,10,0,5,0,0,0,6,9,0,0,0,0,0,0,0,0,204
20140217,0,0,0,0,0,0,0,0,0,0,79,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,73,0,0,0,0,0,16,0,10,0,5,0,0,0,6,9,0,0,0,0,0,0,0,0,208
20140219,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,73,0,0,0,0,0,14,0,10,0,5,0,0,0,6,9,0,0,0,0,0,0,0,0,206
20140220,0,0,0,0,0,0,0,0,0,0,79,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,72,0,0,0,0,0,14,0,10,0,5,0,0,0,5,10,0,0,0,0,0,0,0,0,206
20140224,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,73,0,0,0,0,0,14,0,11,0,5,0,0,0,5,10,0,0,0,0,0,0,0,0,208
20140226,0,0,0,0,0,0,0,0,0,0,79,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,74,0,0,0,0,0,14,0,10,0,5,0,0,0,5,9,0,0,0,0,0,0,0,0,206
20140227,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,4,0,75,0,0,0,0,0,13,0,10,0,5,0,0,0,4,9,0,0,0,0,0,0,0,0,205
20140228,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,4,0,77,0,0,0,0,0,13,0,10,0,5,0,0,0,4,10,0,0,0,0,0,0,0,0,208
20140228,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,76,0,0,0,0,0,15,0,10,0,5,0,0,0,4,10,0,0,0,0,0,0,0,0,208
20140301,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,76,0,0,0,0,0,16,0,10,0,5,0,0,0,4,10,0,0,0,0,0,0,0,0,209
20140302,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,78,0,0,0,0,0,16,0,10,0,5,0,0,0,4,10,0,0,0,0,0,0,0,0,211
20140304,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,77,0,0,0,0,0,16,0,10,0,5,0,0,0,4,10,0,0,0,0,0,0,0,0,207
20140305,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,79,0,0,0,0,0,16,0,11,0,5,0,0,0,5,10,0,0,0,0,0,0,0,0,211
20140306,0,0,0,0,0,0,0,0,0,0,74,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,79,0,0,0,0,0,16,0,12,0,5,0,0,0,6,10,0,0,0,0,0,0,0,0,213
20140307,0,0,0,0,0,0,0,0,0,0,72,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,79,0,0,0,0,0,17,0,14,0,5,0,0,0,6,10,0,0,0,0,0,0,0,0,214
20140308,0,0,0,0,0,0,0,0,0,0,72,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,81,0,0,0,0,0,17,0,13,0,5,0,0,0,6,10,0,0,0,0,0,0,0,0,215
20140308,0,0,0,0,0,0,0,0,0,0,73,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,81,0,0,0,0,0,18,0,13,0,5,0,0,0,6,10,0,0,0,0,0,0,0,0,217
20140309,0,0,0,0,0,0,0,0,0,0,73,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,79,0,0,0,0,0,18,0,13,0,5,0,0,0,6,10,0,0,0,0,0,0,0,0,215
20140311,0,0,0,0,0,0,0,0,0,0,74,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,80,0,0,0,0,0,18,0,14,0,5,0,0,0,6,11,0,0,0,0,0,0,0,0,219
20140311,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,78,0,0,0,0,0,18,0,14,0,5,0,0,0,6,11,0,0,0,0,0,0,0,0,219
20140314,0,0,0,0,0,0,0,0,0,0,73,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,79,0,0,0,0,0,18,0,13,0,5,0,0,0,6,11,0,0,0,0,0,0,0,0,217
20140316,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,81,0,0,0,0,0,18,0,13,0,5,0,0,0,6,11,0,0,0,0,0,0,0,0,221
20140318,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,80,0,0,0,0,0,18,0,13,0,5,0,0,0,6,11,0,0,0,0,0,0,0,0,221
20140318,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,80,0,0,0,0,0,19,0,13,0,5,0,0,0,6,11,0,0,0,0,0,0,0,0,223
20140320,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,0,80,0,0,0,0,0,19,0,13,0,5,0,0,0,6,11,0,0,0,0,0,0,0,0,223
20140322,0,0,0,0,0,0,0,0,0,0,79,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,0,81,0,0,0,0,0,19,0,13,0,5,0,0,0,7,11,0,0,0,0,0,0,0,0,227
20140323,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,6,0,81,0,0,0,0,0,19,0,14,0,5,0,0,0,7,11,0,0,0,0,0,0,0,0,230
20140325,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,6,0,83,0,0,0,0,0,19,0,14,0,5,0,0,0,7,11,0,0,0,0,0,0,0,0,232
20140328,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,6,0,82,0,0,0,0,0,19,0,14,0,5,0,0,0,7,11,0,0,0,0,0,0,0,0,232
20140330,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,6,0,81,0,0,0,0,0,19,0,13,0,5,0,0,0,7,11,0,0,0,0,0,0,0,0,230
20140331,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,6,0,83,0,0,0,0,0,19,0,13,0,6,0,0,0,7,11,0,0,0,0,0,0,0,0,234
20140403,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,7,0,84,0,0,0,0,0,19,0,14,0,6,0,0,0,7,12,0,0,0,0,0,0,0,0,238
20140405,0,0,0,0,0,0,0,0,0,0,82,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,7,0,82,0,0,0,0,0,19,0,13,0,6,0,0,0,7,12,0,0,0,0,0,0,0,0,236
20140406,0,0,0,0,0,0,0,0,0,0,83,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,7,0,83,0,0,0,0,0,19,0,13,0,6,0,0,0,7,12,0,0,0,0,0,0,0,0,238
20140407,0,0,0,0,0,0,0,0,0,0,82,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,7,0,82,0,0,0,0,0,17,0,13,0,6,0,0,0,7,12,0,0,0,0,0,0,0,0,234
20140409,0,0,0,0,0,0,0,0,0,0,83,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,7,0,82,0,0,0,0,0,17,0,13,0,6,0,0,0,7,13,0,0,0,0,0,0,0,0,236
20140412,0,0,0,0,0,0,0,0,0,0,84,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,8,0,82,0,0,0,0,0,19,0,13,0,6,0,0,0,7,13,0,0,0,0,0,0,0,0,239
20140413,0,0,0,0,0,0,0,0,0,0,86,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,8,0,83,0,0,0,0,0,19,0,12,0,6,0,0,0,7,13,0,0,0,0,0,0,0,0,241
